Period,Scenario,Median,P25,P75,P10,P90,P5,P95
"Warming 1.5°C","SSP5-8.5",0.0,0.0,0.0,0.0,0.0,0.0,0.2
"Warming 2°C","SSP5-8.5",0.0,0.0,0.0,0.0,0.0,0.0,0.2
"Warming 3°C","SSP5-8.5",0.0,0.0,0.0,0.0,0.1,0.0,0.3
"Warming 4°C","SSP5-8.5",0.0,0.0,0.0,0.0,0.0,0.0,0.1

CMIP6 - Days with TX above 40ºC (TX40)  days - Warming 2°C SSP5-8.5  - March (27 models)-MED
